Autor1,Gênero_Autor1,Autor2,Gênero_Autor2,Peso
Carlos Portela,Homem,Elison Nascimento,Homem,1
Carlos Portela,Homem,Enio Monteiro,Homem,1
Carlos Portela,Homem,Fabricio Farias,Homem,1
Carlos Portela,Homem,Leonardo Gonçalves,Homem,1
Carlos Portela,Homem,Raaby Miranda,Mulher,1
Carlos Portela,Homem,Rafael Santos,Homem,1
Carlos Portela,Homem,Sandra Oliveira,Homem,2
Carlos R. Beleti Junior,Homem,César Alberto da Silva,Homem,1
Carlos R. Beleti Junior,Homem,Daniela Eloise Flôr,Mulher,1
Carlos R. Beleti Junior,Homem,Eduardo Henrique Molina da Cruz,Homem,1
Carlos R. Beleti Junior,Homem,Marcelo Valério,Homem,1
Carlos R. Beleti Junior,Homem,Maytê G. C. Bezerra,Mulher,1
Carlos R. Beleti Junior,Homem,Maytê Gouvêa Coleto Bezerra,Mulher,1
Carlos R. Beleti Junior,Homem,Paulo César Gonçalves,Homem,1
Carlos R. Beleti Junior,Homem,Robertino M. Santiago Junior,Homem,2
Carlos R. Beleti Junior,Homem,Rodrigo Hübner,Homem,1
Carlos Sérgio Coelho Serra,Homem,Claudia Borges Coutinho,Mulher,1
Carlos Sérgio Coelho Serra,Homem,Diego Zabot,Homem,1
Carlos Sérgio Coelho Serra,Homem,Ecivaldo de Souza Matos,Homem,1
Carlos Sérgio Coelho Serra,Homem,Gracielle Oliveira Tavares,Mulher,1
Carlos Sérgio Coelho Serra,Homem,Juliana M. Oliveira dos Santos,Mulher,1
Carlos Sérgio Coelho Serra,Homem,Leonardo Azevedo,Homem,1
Carlos de Salles Soares Neto,Homem,Dilson José Lins Rabêlo Júnior,Homem,1
Carlos de Salles Soares Neto,Homem,Luis Alves dos Santos Neto,Homem,1
Carmen Vera Scorsatto Brezolin,Mulher,Milene Selbach Silveira,Mulher,1
