Autor1,Gênero_Autor1,Autor2,Gênero_Autor2,Peso
Pedro Henrique Campagna Moura da Silva,Homem,Wesley Eiji Sanches Kanashiro,Homem,1
Rafael Américo Fuhrich,Homem,Victor Martins de Sousa,Homem,1
Rafael Escalfoni,Homem,Rafael Ferreira,Homem,1
Rafael Escalfoni,Homem,Vinícius Vieira,Homem,1
Raissa Ohana F. O e Silva,Mulher,Álvaro Getúlio Medeiros,Homem,1
Ramon Gustavo Teodoro Marques da Silva,Homem,Ricardo Vasconcellos de Carvalho Remédio,Homem,1
Raphael de Aquino Gomes,Homem,Rodrigo Sforni Mota,Homem,1
Raquel Salcedo Gomes,Mulher,Rodrigo Remor Oliveira,Homem,1
Renata Luiza da Costa,Mulher,Tharles de S. Andrade,Homem,1
Renata Luiza da Costa,Mulher,Yuri dos Reis,Homem,1
Renato Eubank de Almeida,Homem,Rodrigo Gabriel Galeano da Silva,Homem,1
Renato H. Torres,Homem,Wallyson O. das Mecês,Homem,1
Rodrigo A. C. da Silva,Homem,Thales V. Maciel,Homem,1
Rodrigo A. C. da Silva,Homem,Vinícius do N. Lampert,Homem,1
Rosana Jesus,Mulher,Sérgio Nery Simões,Homem,1
Rudieri Bauer,Homem,Ângelo Crestani,Homem,1
Samyra Almeida,Mulher,Tiago Barbosa,Homem,1
Thales V. Maciel,Homem,Vinícius do N. Lampert,Homem,1
Tharles de S. Andrade,Homem,Yuri dos Reis,Homem,1
Thaís A. Aires,Mulher,Zara Hoffmann,Mulher,1
Tiago Cherchiglia,Homem,Vinícius Alves Silva,Homem,1
Vanessa Petró,Mulher,Vinicius Hartmann Ferreira,Homem,1
